region,suburb,quarter,median_rent,rent_growth,lag_median_rent,bond_count,lag_bond_count,log_bond_count,lag_log_bond_count
South Eastern Melbourne,Berwick,2021Q1,400,0.0,400.0,1780,1849.0,7.484930283289661,7.52294091807237
South Eastern Melbourne,Berwick,2021Q2,410,2.499999999999991,400.0,1752,1780.0,7.469083884921234,7.484930283289661
South Eastern Melbourne,Berwick,2021Q3,410,0.0,410.0,1816,1752.0,7.504942068396171,7.469083884921234
South Eastern Melbourne,Berwick,2021Q4,420,2.4390243902439046,410.0,1850,1816.0,7.523481312573497,7.504942068396171
South Eastern Melbourne,Berwick,2022Q1,430,2.3809523809523725,420.0,1866,1850.0,7.532088143541722,7.523481312573497
South Eastern Melbourne,Berwick,2022Q2,440,2.3255813953488413,430.0,1918,1866.0,7.5595594960077,7.532088143541722
South Eastern Melbourne,Berwick,2022Q3,450,2.2727272727272707,440.0,2023,1918.0,7.6128310304073565,7.5595594960077
South Eastern Melbourne,Berwick,2022Q4,460,2.2222222222222143,450.0,2042,2023.0,7.622174594817622,7.6128310304073565
South Eastern Melbourne,Berwick,2023Q1,470,2.1739130434782705,460.0,2089,2042.0,7.644919344958857,7.622174594817622
South Eastern Melbourne,Berwick,2023Q2,485,3.1914893617021267,470.0,2098,2089.0,7.649216319820633,7.644919344958857
South Eastern Melbourne,Berwick,2023Q3,500,3.092783505154628,485.0,2051,2098.0,7.62657020629066,7.649216319820633
South Eastern Melbourne,Berwick,2023Q4,520,4.0000000000000036,500.0,2016,2051.0,7.6093665379542115,7.62657020629066
South Eastern Melbourne,Berwick,2024Q1,535,2.8846153846153744,520.0,1990,2016.0,7.596392304064196,7.6093665379542115
South Eastern Melbourne,Berwick,2024Q2,550,2.8037383177569986,535.0,2006,1990.0,7.604396348796338,7.596392304064196
South Eastern Melbourne,Berwick,2024Q3,570,3.6363636363636376,550.0,1999,2006.0,7.600902459542082,7.604396348796338
South Eastern Melbourne,Berwick,2024Q4,580,1.7543859649122862,570.0,2064,1999.0,7.632885505395133,7.600902459542082
South Eastern Melbourne,Berwick,2025Q1,595,2.586206896551735,580.0,2160,2064.0,7.6783263565068856,7.632885505395133
South Eastern Melbourne,Berwick,2025Q2,600,0.8403361344537785,595.0,2194,2160.0,7.693937325509272,7.6783263565068856
South Eastern Melbourne,Berwick,2025Q3,600,0.0,600.0,2324,2194.0,7.751475318021456,7.693937325509272
Inner Eastern Melbourne,Blackburn,2018Q1,430,,,955,,6.862757913051401,
Inner Eastern Melbourne,Blackburn,2018Q2,430,0.0,430.0,968,955.0,6.876264611890766,6.862757913051401
Inner Eastern Melbourne,Blackburn,2018Q3,430,0.0,430.0,935,968.0,6.841615476477592,6.876264611890766
Inner Eastern Melbourne,Blackburn,2018Q4,430,0.0,430.0,912,935.0,6.816735880594968,6.841615476477592
Inner Eastern Melbourne,Blackburn,2019Q1,433,0.6976744186046435,430.0,898,912.0,6.80128303447162,6.816735880594968
Inner Eastern Melbourne,Blackburn,2019Q2,445,2.771362586605086,433.0,904,898.0,6.807934943699926,6.80128303447162
Inner Eastern Melbourne,Blackburn,2019Q3,450,1.1235955056179803,445.0,891,904.0,6.79346613258001,6.807934943699926
Inner Eastern Melbourne,Blackburn,2019Q4,450,0.0,450.0,904,891.0,6.807934943699926,6.79346613258001
Inner Eastern Melbourne,Blackburn,2020Q1,440,-2.2222222222222254,450.0,909,904.0,6.813444599510896,6.807934943699926
Inner Eastern Melbourne,Blackburn,2020Q2,440,0.0,440.0,855,909.0,6.752270376141742,6.813444599510896
Inner Eastern Melbourne,Blackburn,2020Q3,431,-2.0454545454545503,440.0,847,855.0,6.742880635791903,6.752270376141742
Inner Eastern Melbourne,Blackburn,2020Q4,430,-0.23201856148491462,431.0,855,847.0,6.752270376141742,6.742880635791903
Inner Eastern Melbourne,Blackburn,2021Q1,425,-1.1627906976744207,430.0,885,855.0,6.786716950605081,6.752270376141742
Inner Eastern Melbourne,Blackburn,2021Q2,420,-1.17647058823529,425.0,926,885.0,6.831953565565855,6.786716950605081
Inner Eastern Melbourne,Blackburn,2021Q3,420,0.0,420.0,973,926.0,6.881411303642535,6.831953565565855
Inner Eastern Melbourne,Blackburn,2021Q4,430,2.3809523809523725,420.0,981,973.0,6.889591308354466,6.881411303642535
Inner Eastern Melbourne,Blackburn,2022Q1,435,1.1627906976744207,430.0,987,981.0,6.895682697747868,6.889591308354466
Inner Eastern Melbourne,Blackburn,2022Q2,440,1.1494252873563315,435.0,999,987.0,6.907755278982137,6.895682697747868
Inner Eastern Melbourne,Blackburn,2022Q3,450,2.2727272727272707,440.0,1037,999.0,6.945051063725834,6.907755278982137
Inner Eastern Melbourne,Blackburn,2022Q4,450,0.0,450.0,995,1037.0,6.903747257584598,6.945051063725834
Inner Eastern Melbourne,Blackburn,2023Q1,460,2.2222222222222143,450.0,917,995.0,6.822197390620491,6.903747257584598
Inner Eastern Melbourne,Blackburn,2023Q2,480,4.347826086956519,460.0,887,917.0,6.78897174299217,6.822197390620491
Inner Eastern Melbourne,Blackburn,2023Q3,500,4.166666666666674,480.0,845,887.0,6.740519359606223,6.78897174299217
Inner Eastern Melbourne,Blackburn,2023Q4,520,4.0000000000000036,500.0,850,845.0,6.7464121285733745,6.740519359606223
Inner Eastern Melbourne,Blackburn,2024Q1,550,5.769230769230771,520.0,889,850.0,6.7912214627261855,6.7464121285733745
Inner Eastern Melbourne,Blackburn,2024Q2,560,1.8181818181818077,550.0,866,889.0,6.7650389767805414,6.7912214627261855
Inner Eastern Melbourne,Blackburn,2024Q3,580,3.571428571428581,560.0,839,866.0,6.733401891837359,6.7650389767805414
Inner Eastern Melbourne,Blackburn,2024Q4,599,3.275862068965507,580.0,830,839.0,6.7226297948554485,6.733401891837359
Inner Eastern Melbourne,Blackburn,2025Q1,600,0.16694490818029983,599.0,792,830.0,6.675823221634848,6.7226297948554485
Inner Eastern Melbourne,Blackburn,2025Q2,600,0.0,600.0,778,792.0,6.658011045870748,6.675823221634848
Inner Eastern Melbourne,Blackburn,2025Q3,600,0.0,600.0,750,778.0,6.621405651764134,6.658011045870748
Outer Eastern Melbourne,Boronia,2018Q1,380,,,851,,6.747586526829315,
Outer Eastern Melbourne,Boronia,2018Q2,380,0.0,380.0,870,851.0,6.769641976852503,6.747586526829315
Outer Eastern Melbourne,Boronia,2018Q3,385,1.3157894736842035,380.0,886,870.0,6.787844982309579,6.769641976852503
Outer Eastern Melbourne,Boronia,2018Q4,390,1.298701298701288,385.0,881,886.0,6.782192056006791,6.787844982309579
Outer Eastern Melbourne,Boronia,2019Q1,390,0.0,390.0,885,881.0,6.786716950605081,6.782192056006791
Outer Eastern Melbourne,Boronia,2019Q2,390,0.0,390.0,852,885.0,6.748759547491679,6.786716950605081
Outer Eastern Melbourne,Boronia,2019Q3,390,0.0,390.0,836,852.0,6.729824070489475,6.748759547491679
Outer Eastern Melbourne,Boronia,2019Q4,390,0.0,390.0,819,836.0,6.709304340258298,6.729824070489475
Outer Eastern Melbourne,Boronia,2020Q1,390,0.0,390.0,798,819.0,6.683360945766275,6.709304340258298
Outer Eastern Melbourne,Boronia,2020Q2,395,1.2820512820512775,390.0,799,798.0,6.684611727667927,6.683360945766275
Outer Eastern Melbourne,Boronia,2020Q3,395,0.0,395.0,742,799.0,6.610696044717759,6.684611727667927
Outer Eastern Melbourne,Boronia,2020Q4,395,0.0,395.0,727,742.0,6.590301048196686,6.610696044717759
Outer Eastern Melbourne,Boronia,2021Q1,395,0.0,395.0,727,727.0,6.590301048196686,6.590301048196686
Outer Eastern Melbourne,Boronia,2021Q2,395,0.0,395.0,697,727.0,6.548219102762372,6.590301048196686
Outer Eastern Melbourne,Boronia,2021Q3,400,1.2658227848101333,395.0,744,697.0,6.61338421837956,6.548219102762372
Outer Eastern Melbourne,Boronia,2021Q4,400,0.0,400.0,766,744.0,6.642486801367256,6.61338421837956
Outer Eastern Melbourne,Boronia,2022Q1,405,1.2499999999999956,400.0,727,766.0,6.590301048196686,6.642486801367256
Outer Eastern Melbourne,Boronia,2022Q2,415,2.4691358024691468,405.0,698,727.0,6.54965074223381,6.590301048196686
Outer Eastern Melbourne,Boronia,2022Q3,420,1.2048192771084265,415.0,689,698.0,6.536691597591305,6.54965074223381
Outer Eastern Melbourne,Boronia,2022Q4,430,2.3809523809523725,420.0,664,689.0,6.499787040655854,6.536691597591305
Outer Eastern Melbourne,Boronia,2023Q1,450,4.651162790697683,430.0,661,664.0,6.495265555937008,6.499787040655854
Outer Eastern Melbourne,Boronia,2023Q2,450,0.0,450.0,663,661.0,6.498282149476434,6.495265555937008
Outer Eastern Melbourne,Boronia,2023Q3,460,2.2222222222222143,450.0,619,663.0,6.429719478039138,6.498282149476434
Outer Eastern Melbourne,Boronia,2023Q4,480,4.347826086956519,460.0,603,619.0,6.403574197934815,6.429719478039138
Outer Eastern Melbourne,Boronia,2024Q1,493,2.708333333333335,480.0,574,603.0,6.354370040797351,6.403574197934815
Outer Eastern Melbourne,Boronia,2024Q2,510,3.4482758620689724,493.0,569,574.0,6.345636360828596,6.354370040797351
Outer Eastern Melbourne,Boronia,2024Q3,530,3.9215686274509887,510.0,568,569.0,6.343880434126331,6.345636360828596
Outer Eastern Melbourne,Boronia,2024Q4,550,3.7735849056603765,530.0,549,568.0,6.309918278226516,6.343880434126331
Outer Eastern Melbourne,Boronia,2025Q1,550,0.0,550.0,557,549.0,6.324358962381311,6.309918278226516
Outer Eastern Melbourne,Boronia,2025Q2,560,1.8181818181818077,550.0,557,557.0,6.324358962381311,6.324358962381311
Outer Eastern Melbourne,Boronia,2025Q3,560,0.0,560.0,554,557.0,6.318968113746434,6.324358962381311
Inner Eastern Melbourne,Box Hill,2018Q1,440,,,2489,,7.820037989458753,
Inner Eastern Melbourne,Box Hill,2018Q2,450,2.2727272727272707,440.0,2503,2489.0,7.825644732219989,7.820037989458753
Inner Eastern Melbourne,Box Hill,2018Q3,450,0.0,450.0,2526,2503.0,7.834788107388194,7.825644732219989
Inner Eastern Melbourne,Box Hill,2018Q4,450,0.0,450.0,2442,2526.0,7.8009820712577405,7.834788107388194
Inner Eastern Melbourne,Box Hill,2019Q1,450,0.0,450.0,2320,2442.0,7.749753406274437,7.8009820712577405
Inner Eastern Melbourne,Box Hill,2019Q2,460,2.2222222222222143,450.0,2338,2320.0,7.757478766584179,7.749753406274437
Inner Eastern Melbourne,Box Hill,2019Q3,460,0.0,460.0,2360,2338.0,7.766840537085513,7.757478766584179
Inner Eastern Melbourne,Box Hill,2019Q4,460,0.0,460.0,2443,2360.0,7.8013913202914855,7.766840537085513
Inner Eastern Melbourne,Box Hill,2020Q1,465,1.0869565217391353,460.0,2493,2443.0,7.821643126239982,7.8013913202914855
Inner Eastern Melbourne,Box Hill,2020Q2,460,-1.0752688172043001,465.0,2509,2493.0,7.828038032125829,7.821643126239982
Inner Eastern Melbourne,Box Hill,2020Q3,450,-2.1739130434782594,460.0,2451,2509.0,7.804659297056102,7.828038032125829
Inner Eastern Melbourne,Box Hill,2020Q4,430,-4.444444444444439,450.0,2467,2451.0,7.811163385025279,7.804659297056102
Inner Eastern Melbourne,Box Hill,2021Q1,410,-4.651162790697672,430.0,2513,2467.0,7.829630389150193,7.811163385025279
Inner Eastern Melbourne,Box Hill,2021Q2,400,-2.4390243902439046,410.0,2709,2513.0,7.904703913873747,7.829630389150193
Inner Eastern Melbourne,Box Hill,2021Q3,400,0.0,400.0,2871,2709.0,7.962763930168115,7.904703913873747
Inner Eastern Melbourne,Box Hill,2021Q4,400,0.0,400.0,2957,2871.0,7.992268643270745,7.962763930168115
Inner Eastern Melbourne,Box Hill,2022Q1,410,2.499999999999991,400.0,2941,2957.0,7.9868449011613825,7.992268643270745
Inner Eastern Melbourne,Box Hill,2022Q2,420,2.4390243902439046,410.0,2885,2941.0,7.9676267393338165,7.9868449011613825
Inner Eastern Melbourne,Box Hill,2022Q3,430,2.3809523809523725,420.0,2893,2885.0,7.970394907191429,7.9676267393338165
Inner Eastern Melbourne,Box Hill,2022Q4,450,4.651162790697683,430.0,2773,2893.0,7.928045600874777,7.970394907191429
Inner Eastern Melbourne,Box Hill,2023Q1,475,5.555555555555558,450.0,2649,2773.0,7.882314918980268,7.928045600874777
Inner Eastern Melbourne,Box Hill,2023Q2,500,5.263157894736836,475.0,2554,2649.0,7.845807502637805,7.882314918980268
Inner Eastern Melbourne,Box Hill,2023Q3,540,8.000000000000007,500.0,2451,2554.0,7.804659297056102,7.845807502637805
Inner Eastern Melbourne,Box Hill,2023Q4,550,1.85185185185186,540.0,2394,2451.0,7.781138509845015,7.804659297056102
Inner Eastern Melbourne,Box Hill,2024Q1,580,5.454545454545445,550.0,2381,2394.0,7.775695749915245,7.781138509845015
Inner Eastern Melbourne,Box Hill,2024Q2,595,2.586206896551735,580.0,2449,2381.0,7.803843303538772,7.775695749915245
Inner Eastern Melbourne,Box Hill,2024Q3,600,0.8403361344537785,595.0,2446,2449.0,7.802618063442671,7.803843303538772
Inner Eastern Melbourne,Box Hill,2024Q4,600,0.0,600.0,2514,2446.0,7.83002808253384,7.802618063442671
Inner Eastern Melbourne,Box Hill,2025Q1,600,0.0,600.0,2536,2514.0,7.838737559599282,7.83002808253384
Inner Eastern Melbourne,Box Hill,2025Q2,600,0.0,600.0,2433,2536.0,7.797291273547472,7.838737559599282
Inner Eastern Melbourne,Box Hill,2025Q3,610,1.6666666666666607,600.0,2437,2433.0,7.798933310041217,7.797291273547472
Southern Melbourne,Brighton,2018Q1,650,,,900,,6.803505257608338,
Southern Melbourne,Brighton,2018Q2,650,0.0,650.0,929,900.0,6.835184586147301,6.803505257608338
Southern Melbourne,Brighton,2018Q3,650,0.0,650.0,936,929.0,6.842683282238422,6.835184586147301
Southern Melbourne,Brighton,2018Q4,630,-3.076923076923077,650.0,965,936.0,6.873163834212518,6.842683282238422
Southern Melbourne,Brighton,2019Q1,640,1.5873015873015817,630.0,1010,965.0,6.918695219020472,6.873163834212518
Southern Melbourne,Brighton,2019Q2,650,1.5625,640.0,996,1010.0,6.904750769961838,6.918695219020472
Southern Melbourne,Brighton,2019Q3,650,0.0,650.0,986,996.0,6.894670039433482,6.904750769961838
Southern Melbourne,Brighton,2019Q4,665,2.3076923076922995,650.0,938,986.0,6.844815479208263,6.894670039433482
Southern Melbourne,Brighton,2020Q1,688,3.458646616541361,665.0,884,938.0,6.785587645007929,6.844815479208263
Southern Melbourne,Brighton,2020Q2,680,-1.1627906976744207,688.0,862,884.0,6.760414691083428,6.785587645007929
Southern Melbourne,Brighton,2020Q3,683,0.4411764705882337,680.0,834,862.0,6.727431724850855,6.760414691083428
Southern Melbourne,Brighton,2020Q4,675,-1.171303074670571,683.0,913,834.0,6.81783057145415,6.727431724850855
Southern Melbourne,Brighton,2021Q1,670,-0.7407407407407418,675.0,934,913.0,6.840546529288687,6.81783057145415
Southern Melbourne,Brighton,2021Q2,653,-2.5373134328358193,670.0,990,934.0,6.898714534329988,6.840546529288687
Southern Melbourne,Brighton,2021Q3,650,-0.45941807044410643,653.0,996,990.0,6.904750769961838,6.898714534329988
Southern Melbourne,Brighton,2021Q4,663,2.0000000000000018,650.0,936,996.0,6.842683282238422,6.904750769961838
Southern Melbourne,Brighton,2022Q1,650,-1.9607843137254943,663.0,949,936.0,6.856461984594587,6.842683282238422
Southern Melbourne,Brighton,2022Q2,670,3.076923076923066,650.0,898,949.0,6.80128303447162,6.856461984594587
Southern Melbourne,Brighton,2022Q3,675,0.746268656716409,670.0,891,898.0,6.79346613258001,6.80128303447162
Southern Melbourne,Brighton,2022Q4,678,0.4444444444444473,675.0,878,891.0,6.778784897685177,6.79346613258001
Southern Melbourne,Brighton,2023Q1,730,7.669616519174038,678.0,821,878.0,6.71174039505618,6.778784897685177
Southern Melbourne,Brighton,2023Q2,740,1.3698630136986356,730.0,800,821.0,6.68586094706836,6.71174039505618
Southern Melbourne,Brighton,2023Q3,770,4.054054054054057,740.0,781,800.0,6.661854740545311,6.68586094706836
Southern Melbourne,Brighton,2023Q4,805,4.545454545454541,770.0,776,781.0,6.655440350367647,6.661854740545311
Southern Melbourne,Brighton,2024Q1,775,-3.7267080745341574,805.0,807,776.0,6.694562058521095,6.655440350367647
Southern Melbourne,Brighton,2024Q2,700,-9.677419354838712,775.0,936,807.0,6.842683282238422,6.694562058521095
Southern Melbourne,Brighton,2024Q3,695,-0.7142857142857117,700.0,995,936.0,6.903747257584598,6.842683282238422
Southern Melbourne,Brighton,2024Q4,691,-0.575539568345329,695.0,978,995.0,6.88653164253051,6.903747257584598
Southern Melbourne,Brighton,2025Q1,725,4.920405209840806,691.0,948,978.0,6.855408798609928,6.88653164253051
Southern Melbourne,Brighton,2025Q2,800,10.344827586206895,725.0,803,948.0,6.6895992691789665,6.855408798609928
Southern Melbourne,Brighton,2025Q3,825,3.125,800.0,726,803.0,6.588926477533519,6.6895992691789665
Southern Melbourne,Brighton East,2018Q1,675,,,412,,6.023447592961033,
Southern Melbourne,Brighton East,2018Q2,673,-0.2962962962962945,675.0,406,412.0,6.008813185442595,6.023447592961033
Southern Melbourne,Brighton East,2018Q3,690,2.526002971768193,673.0,411,406.0,6.021023349349527,6.008813185442595
Southern Melbourne,Brighton East,2018Q4,690,0.0,690.0,436,411.0,6.07993319509559,6.021023349349527
Southern Melbourne,Brighton East,2019Q1,700,1.449275362318847,690.0,422,436.0,6.0473721790462776,6.07993319509559
Southern Melbourne,Brighton East,2019Q2,700,0.0,700.0,425,422.0,6.054439346269371,6.0473721790462776
Southern Melbourne,Brighton East,2019Q3,700,0.0,700.0,429,425.0,6.063785208687608,6.054439346269371
Southern Melbourne,Brighton East,2019Q4,700,0.0,700.0,424,429.0,6.052089168924417,6.063785208687608
Southern Melbourne,Brighton East,2020Q1,745,6.428571428571428,700.0,438,424.0,6.0844994130751715,6.052089168924417
Southern Melbourne,Brighton East,2020Q2,750,0.6711409395973256,745.0,426,438.0,6.056784013228625,6.0844994130751715
Southern Melbourne,Brighton East,2020Q3,730,-2.6666666666666616,750.0,413,426.0,6.025865973825314,6.056784013228625
Southern Melbourne,Brighton East,2020Q4,718,-1.6438356164383605,730.0,396,413.0,5.983936280687191,6.025865973825314
Southern Melbourne,Brighton East,2021Q1,695,-3.203342618384397,718.0,384,396.0,5.953243334287785,5.983936280687191
Southern Melbourne,Brighton East,2021Q2,700,0.7194244604316502,695.0,396,384.0,5.983936280687191,5.953243334287785
Southern Melbourne,Brighton East,2021Q3,725,3.571428571428581,700.0,412,396.0,6.023447592961033,5.983936280687191
Southern Melbourne,Brighton East,2021Q4,750,3.4482758620689724,725.0,440,412.0,6.089044875446846,6.023447592961033
Southern Melbourne,Brighton East,2022Q1,750,0.0,750.0,430,440.0,6.066108090103747,6.089044875446846
Southern Melbourne,Brighton East,2022Q2,750,0.0,750.0,418,430.0,6.037870919922137,6.066108090103747
Southern Melbourne,Brighton East,2022Q3,750,0.0,750.0,406,418.0,6.008813185442595,6.037870919922137
Southern Melbourne,Brighton East,2022Q4,753,0.40000000000000036,750.0,386,406.0,5.958424693029782,6.008813185442595
Southern Melbourne,Brighton East,2023Q1,788,4.648074369189903,753.0,388,386.0,5.963579343618446,5.958424693029782
Southern Melbourne,Brighton East,2023Q2,790,0.2538071065989911,788.0,383,388.0,5.950642552587727,5.963579343618446
Southern Melbourne,Brighton East,2023Q3,800,1.2658227848101333,790.0,383,383.0,5.950642552587727,5.950642552587727
Southern Melbourne,Brighton East,2023Q4,800,0.0,800.0,368,383.0,5.910796644040527,5.950642552587727
Southern Melbourne,Brighton East,2024Q1,850,6.25,800.0,360,368.0,5.8888779583328805,5.910796644040527
Southern Melbourne,Brighton East,2024Q2,850,0.0,850.0,361,360.0,5.8916442118257715,5.8888779583328805
Southern Melbourne,Brighton East,2024Q3,865,1.764705882352935,850.0,351,361.0,5.863631175598097,5.8916442118257715
Southern Melbourne,Brighton East,2024Q4,868,0.3468208092485492,865.0,358,351.0,5.883322388488279,5.863631175598097
Southern Melbourne,Brighton East,2025Q1,800,-7.834101382488479,868.0,397,358.0,5.986452005284438,5.883322388488279
Southern Melbourne,Brighton East,2025Q2,808,1.0000000000000009,800.0,428,397.0,6.061456918928017,5.986452005284438
Southern Melbourne,Brighton East,2025Q3,835,3.3415841584158334,808.0,426,428.0,6.056784013228625,6.061456918928017
North Western Melbourne,Broadmeadows-Roxburgh Park,2018Q1,360,,,1778,,7.483806687665835,
North Western Melbourne,Broadmeadows-Roxburgh Park,2018Q2,360,0.0,360.0,1769,1778.0,7.478734825567875,7.483806687665835
North Western Melbourne,Broadmeadows-Roxburgh Park,2018Q3,369,2.499999999999991,360.0,1764,1769.0,7.475905969367397,7.478734825567875
North Western Melbourne,Broadmeadows-Roxburgh Park,2018Q4,370,0.27100271002709064,369.0,1697,1764.0,7.437206366871292,7.475905969367397
North Western Melbourne,Broadmeadows-Roxburgh Park,2019Q1,370,0.0,370.0,1664,1697.0,7.417580402414544,7.437206366871292
